id,datetime,side,price,size,buy_child_order_acceptance_id,sell_child_order_acceptance_id
400152686,2018:09:02:06:51:06:247,BUY,808606,0.07323713,JRF20180902-065106-151385,JRF20180902-065104-540910
400152687,2018:09:02:06:51:06:247,BUY,808606,0.01,JRF20180902-065106-151385,JRF20180902-065104-453203
400152688,2018:09:02:06:51:06:247,BUY,808606,0.00676287,JRF20180902-065106-151385,JRF20180902-065104-515170
400152690,2018:09:02:06:51:06:419,BUY,808606,0.49323713,JRF20180902-065106-773843,JRF20180902-065104-515170
400152691,2018:09:02:06:51:06:419,BUY,808616,0.00676287,JRF20180902-065106-773843,JRF20180902-065104-151380
400152692,2018:09:02:06:51:06:544,SELL,808586,0.01,JRF20180902-065106-200575,JRF20180902-065106-788214
400152693,2018:09:02:06:51:06:731,SELL,808589,0.02,JRF20180902-065106-697465,JRF20180902-065106-050293
400152694,2018:09:02:06:51:06:731,SELL,808586,0.059449,JRF20180902-065106-200575,JRF20180902-065106-050293
400152695,2018:09:02:06:51:06:762,BUY,808616,0.05246163,JRF20180902-065106-540914,JRF20180902-065104-151380
400152696,2018:09:02:06:51:06:762,BUY,808616,0.3,JRF20180902-065106-540914,JRF20180902-065104-966858
400152697,2018:09:02:06:51:06:762,BUY,808616,0.35753837,JRF20180902-065106-540914,JRF20180902-065104-800480
400152698,2018:09:02:06:51:06:872,SELL,808586,0.01,JRF20180902-065106-200575,JRF20180902-065106-394640
400152699,2018:09:02:06:51:06:981,BUY,808616,0.04246163,JRF20180902-065106-540915,JRF20180902-065104-800480
400152700,2018:09:02:06:51:06:981,BUY,808626,0.00753837,JRF20180902-065106-540915,JRF20180902-065104-111589
400152701,2018:09:02:06:51:07:184,BUY,808613,0.01,JRF20180902-065107-697469,JRF20180902-065106-361551
400152702,2018:09:02:06:51:07:278,BUY,808613,0.01,JRF20180902-065107-800497,JRF20180902-065106-361551
400152703,2018:09:02:06:51:07:278,BUY,808626,0.00246163,JRF20180902-065107-800497,JRF20180902-065104-111589
400152704,2018:09:02:06:51:07:278,BUY,808627,0.05757826,JRF20180902-065107-800497,JRF20180902-065102-227700
400152705,2018:09:02:06:51:07:278,BUY,808627,0.01,JRF20180902-065107-800497,JRF20180902-065104-697455
400152706,2018:09:02:06:51:07:278,BUY,808629,0.02,JRF20180902-065107-800497,JRF20180902-065042-912301
400152707,2018:09:02:06:51:07:294,BUY,808633,0.2,JRF20180902-065107-800497,JRF20180902-065100-016589
400152708,2018:09:02:06:51:07:294,BUY,808635,0.01,JRF20180902-065107-800497,JRF20180902-065102-087301
400152709,2018:09:02:06:51:07:294,BUY,808637,0.01,JRF20180902-065107-800497,JRF20180902-065042-394510
400152710,2018:09:02:06:51:07:294,BUY,808637,0.2,JRF20180902-065107-800497,JRF20180902-065059-016582
400152711,2018:09:02:06:51:07:294,BUY,808639,0.2,JRF20180902-065107-800497,JRF20180902-065103-016614
400152712,2018:09:02:06:51:07:294,BUY,808640,0.01,JRF20180902-065107-800497,JRF20180902-065100-086917
400152713,2018:09:02:06:51:07:294,BUY,808643,0.02,JRF20180902-065107-800497,JRF20180902-065043-406725
400152714,2018:09:02:06:51:07:294,BUY,808644,0.2,JRF20180902-065107-800497,JRF20180902-065056-016557
400152715,2018:09:02:06:51:07:294,BUY,808644,0.01,JRF20180902-065107-800497,JRF20180902-065105-697460
400152716,2018:09:02:06:51:07:294,BUY,808644,0.06,JRF20180902-065107-800497,JRF20180902-065105-640120
400152717,2018:09:02:06:51:07:294,BUY,808645,0.3,JRF20180902-065107-800497,JRF20180902-065059-151341
400152718,2018:09:02:06:51:07:294,BUY,808645,0.45,JRF20180902-065107-800497,JRF20180902-065100-016587
400152719,2018:09:02:06:51:07:294,BUY,808648,0.015,JRF20180902-065107-800497,JRF20180902-065044-043868
400152720,2018:09:02:06:51:07:294,BUY,808649,0.01,JRF20180902-065107-800497,JRF20180902-065047-084767
400152721,2018:09:02:06:51:07:294,BUY,808650,0.2,JRF20180902-065107-800497,JRF20180902-065057-016573
400152722,2018:09:02:06:51:07:294,BUY,808656,0.00496011,JRF20180902-065107-800497,JRF20180902-065042-084053
400152723,2018:09:02:06:51:07:325,BUY,808656,0.00503989,JRF20180902-065107-394652,JRF20180902-065042-084053
400152724,2018:09:02:06:51:07:325,BUY,808660,0.00496011,JRF20180902-065107-394652,JRF20180902-064319-148637
400152725,2018:09:02:06:51:07:340,BUY,808616,0.01,JRF20180902-065107-050295,JRF20180902-065107-394653
400152726,2018:09:02:06:51:07:387,SELL,808620,0.01,JRF20180902-065107-050295,JRF20180902-065107-394655
400152727,2018:09:02:06:51:07:403,SELL,808620,0.000551,JRF20180902-065107-050295,JRF20180902-065107-151396
400152728,2018:09:02:06:51:07:403,SELL,808611,0.179449,JRF20180902-065107-200580,JRF20180902-065107-151396
400152729,2018:09:02:06:51:07:419,SELL,808611,0.11394802,JRF20180902-065107-200580,JRF20180902-065107-515180
400152730,2018:09:02:06:51:07:450,SELL,808611,0.00660298,JRF20180902-065107-200580,JRF20180902-065107-966868
400152731,2018:09:02:06:51:07:450,SELL,808611,0.01,JRF20180902-065107-515181,JRF20180902-065107-966868
400152732,2018:09:02:06:51:07:544,BUY,808611,0.02,JRF20180902-065107-016640,JRF20180902-065107-966868
400152733,2018:09:02:06:51:07:637,SELL,808610,0.01,JRF20180902-065106-087881,JRF20180902-065107-361553
400152734,2018:09:02:06:51:07:637,SELL,808597,0.0763123,JRF20180902-065107-151390,JRF20180902-065107-361553
400152735,2018:09:02:06:51:07:669,BUY,808611,0.01,JRF20180902-065107-088009,JRF20180902-065107-966868
400152736,2018:09:02:06:51:07:731,BUY,808611,0.01,JRF20180902-065107-088066,JRF20180902-065107-966868
400152737,2018:09:02:06:51:07:903,BUY,808611,0.1,JRF20180902-065107-540919,JRF20180902-065107-966868
400152738,2018:09:02:06:51:07:981,BUY,808611,0.06,JRF20180902-065107-966869,JRF20180902-065107-966868
400152739,2018:09:02:06:51:08:028,BUY,808611,0.02,JRF20180902-065107-453213,JRF20180902-065107-966868
400152740,2018:09:02:06:51:08:044,BUY,808611,0.01,JRF20180902-065042-084061,JRF20180902-065107-966868
400152741,2018:09:02:06:51:08:153,BUY,808611,0.01339702,JRF20180902-065108-394680,JRF20180902-065107-966868
400152742,2018:09:02:06:51:08:434,BUY,808616,0.01,JRF20180902-065108-043982,JRF20180902-065107-406836
400152743,2018:09:02:06:51:08:450,SELL,808612,0.00660298,JRF20180902-065108-394680,JRF20180902-065108-697474
400152744,2018:09:02:06:51:08:450,SELL,808610,0.01,JRF20180902-065102-087318,JRF20180902-065108-697474
400152745,2018:09:02:06:51:08:450,SELL,808599,0.01,JRF20180902-065108-050298,JRF20180902-065108-697474
400152746,2018:09:02:06:51:08:450,SELL,808597,0.01339702,JRF20180902-065107-151390,JRF20180902-065108-697474
400152747,2018:09:02:06:51:08:544,SELL,808615,0.02,JRF20180902-065108-151400,JRF20180902-065108-773844
400152748,2018:09:02:06:51:08:590,BUY,808606,0.01,JRF20180902-065108-083581,JRF20180902-065108-773844
400152749,2018:09:02:06:51:08:794,SELL,808597,0.0819105,JRF20180902-065107-151390,JRF20180902-065108-540922
400152750,2018:09:02:06:51:08:856,BUY,808606,0.1,JRF20180902-065108-800501,JRF20180902-065108-773844
400152751,2018:09:02:06:51:09:262,SELL,808597,0.02838018,JRF20180902-065107-151390,JRF20180902-065108-697476
400152752,2018:09:02:06:51:09:262,SELL,808593,0.02,JRF20180902-065107-872565,JRF20180902-065108-697476
400152753,2018:09:02:06:51:09:262,SELL,808589,0.01341982,JRF20180902-065107-394648,JRF20180902-065108-697476
400152754,2018:09:02:06:51:09:294,BUY,808603,0.02,JRF20180902-065109-773846,JRF20180902-065108-966873
400152755,2018:09:02:06:51:09:294,BUY,808606,0.029,JRF20180902-065109-773846,JRF20180902-065108-773844
400152756,2018:09:02:06:51:09:294,BUY,808616,0.01,JRF20180902-065109-773846,JRF20180902-065107-111605
400152757,2018:09:02:06:51:09:294,BUY,808616,0.01,JRF20180902-065109-773846,JRF20180902-065107-515184
400152758,2018:09:02:06:51:09:294,BUY,808618,0.01,JRF20180902-065109-773846,JRF20180902-065107-912400
400152759,2018:09:02:06:51:09:294,BUY,808625,0.01,JRF20180902-065109-773846,JRF20180902-065106-087891
400152760,2018:09:02:06:51:09:294,BUY,808645,0.01,JRF20180902-065109-773846,JRF20180902-065107-088017
400152761,2018:09:02:06:51:09:294,BUY,808654,0.26,JRF20180902-065109-773846,JRF20180902-065107-361554
400152762,2018:09:02:06:51:09:294,BUY,808660,0.141,JRF20180902-065109-773846,JRF20180902-064319-148637
400152763,2018:09:02:06:51:09:544,BUY,808653,0.02942,JRF20180902-065109-966877,JRF20180902-065109-540923
400152764,2018:09:02:06:51:09:544,BUY,808660,0.02058,JRF20180902-065109-966877,JRF20180902-064319-148637
400152765,2018:09:02:06:51:09:606,BUY,808660,0.01,JRF20180902-065109-966878,JRF20180902-064319-148637
400152766,2018:09:02:06:51:09:637,BUY,808660,0.0102367,JRF20180902-065109-540924,JRF20180902-064319-148637
400152767,2018:09:02:06:51:09:637,BUY,808660,0.0167,JRF20180902-065109-540924,JRF20180902-065009-077199
400152768,2018:09:02:06:51:09:637,BUY,808661,0.01,JRF20180902-065109-540924,JRF20180902-065023-080543
400152769,2018:09:02:06:51:09:637,BUY,808662,0.01,JRF20180902-065109-540924,JRF20180902-065019-079015
400152770,2018:09:02:06:51:09:637,BUY,808662,0.011,JRF20180902-065109-540924,JRF20180902-065056-086351
400152771,2018:09:02:06:51:09:637,BUY,808663,0.01,JRF20180902-065109-540924,JRF20180902-064936-787789
400152772,2018:09:02:06:51:09:637,BUY,808663,0.01,JRF20180902-065109-540924,JRF20180902-065050-394550
400152773,2018:09:02:06:51:09:637,BUY,808664,0.01,JRF20180902-065109-540924,JRF20180902-065046-111500
400152774,2018:09:02:06:51:09:637,BUY,808665,0.01,JRF20180902-065109-540924,JRF20180902-065026-151153
400152775,2018:09:02:06:51:09:637,BUY,808665,0.0020633,JRF20180902-065109-540924,JRF20180902-065107-088074
400152776,2018:09:02:06:51:09:700,SELL,808600,0.02,JRF20180902-065109-016649,JRF20180902-065109-800503
400152777,2018:09:02:06:51:09:700,SELL,808599,0.01,JRF20180902-065109-016646,JRF20180902-065109-800503
400152778,2018:09:02:06:51:09:700,SELL,808589,0.03658018,JRF20180902-065107-394648,JRF20180902-065109-800503
400152779,2018:09:02:06:51:09:700,SELL,808589,0.00655182,JRF20180902-065108-966872,JRF20180902-065109-800503
400152780,2018:09:02:06:51:09:997,BUY,808665,0.0079367,JRF20180902-065109-453225,JRF20180902-065107-088074
400152781,2018:09:02:06:51:09:997,BUY,808666,0.1,JRF20180902-065109-453225,JRF20180902-063638-146243
400152782,2018:09:02:06:51:09:997,BUY,808667,0.01,JRF20180902-065109-453225,JRF20180902-065042-540824
400152783,2018:09:02:06:51:09:997,BUY,808668,0.056,JRF20180902-065109-453225,JRF20180902-064840-056577
400152784,2018:09:02:06:51:09:997,BUY,808668,0.01,JRF20180902-065109-453225,JRF20180902-065034-966763
400152785,2018:09:02:06:51:09:997,BUY,808670,0.03456201,JRF20180902-065109-453225,JRF20180902-065041-872433
400152786,2018:09:02:06:51:09:997,BUY,808671,0.013,JRF20180902-065109-453225,JRF20180902-064758-046869
400152787,2018:09:02:06:51:09:997,BUY,808675,0.032,JRF20180902-065109-453225,JRF20180902-064712-037809
400152788,2018:09:02:06:51:09:997,BUY,808676,0.03,JRF20180902-065109-453225,JRF20180902-065035-872404
400152789,2018:09:02:06:51:09:997,BUY,808676,0.00650129,JRF20180902-065109-453225,JRF20180902-065035-043825
400152790,2018:09:02:06:51:10:028,SELL,808660,0.01,JRF20180902-065109-773848,JRF20180902-065109-016654
400152791,2018:09:02:06:51:10:106,SELL,808660,0.01,JRF20180902-065109-697480,JRF20180902-065109-453226
400152792,2018:09:02:06:51:10:215,BUY,808657,0.030888,JRF20180902-065110-200591,JRF20180902-065109-453226
400152793,2018:09:02:06:51:10:247,BUY,808676,0.02349871,JRF20180902-065032-081973,JRF20180902-065035-043825
400152794,2018:09:02:06:51:10:247,BUY,808679,0.02,JRF20180902-065032-081973,JRF20180902-064819-052179
400152795,2018:09:02:06:51:10:247,BUY,808679,0.01,JRF20180902-065032-081973,JRF20180902-064925-787736
400152796,2018:09:02:06:51:10:247,BUY,808679,0.01,JRF20180902-065032-081973,JRF20180902-065035-394483
400152797,2018:09:02:06:51:10:247,BUY,808679,0.01,JRF20180902-065032-081973,JRF20180902-065043-640023
400152798,2018:09:02:06:51:10:247,BUY,808681,0.013,JRF20180902-065032-081973,JRF20180902-064917-065591
400152799,2018:09:02:06:51:10:247,BUY,808683,0.027,JRF20180902-065032-081973,JRF20180902-064724-039499
400152800,2018:09:02:06:51:10:247,BUY,808683,0.01,JRF20180902-065032-081973,JRF20180902-065012-540644
400152801,2018:09:02:06:51:10:247,BUY,808683,0.01,JRF20180902-065032-081973,JRF20180902-065051-085439
400152802,2018:09:02:06:51:10:247,BUY,808685,0.01,JRF20180902-065032-081973,JRF20180902-064959-074640
400152803,2018:09:02:06:51:10:247,BUY,808686,0.02,JRF20180902-065032-081973,JRF20180902-064952-016100
400152804,2018:09:02:06:51:10:247,BUY,808686,0.015,JRF20180902-065032-081973,JRF20180902-065051-872478
400152805,2018:09:02:06:51:10:247,BUY,808687,0.01,JRF20180902-065032-081973,JRF20180902-065019-078892
400152806,2018:09:02:06:51:10:247,BUY,808687,0.01,JRF20180902-065032-081973,JRF20180902-065108-515187
400152807,2018:09:02:06:51:10:247,BUY,808689,0.01,JRF20180902-065032-081973,JRF20180902-065041-640005
400152808,2018:09:02:06:51:10:247,BUY,808689,0.01,JRF20180902-065032-081973,JRF20180902-065042-640018
400152809,2018:09:02:06:51:10:247,BUY,808689,0.01,JRF20180902-065032-081973,JRF20180902-065106-640125
400152810,2018:09:02:06:51:10:247,BUY,808689,0.01,JRF20180902-065032-081973,JRF20180902-065108-453214
400152811,2018:09:02:06:51:10:247,BUY,808689,0.05,JRF20180902-065032-081973,JRF20180902-065109-083585
400152812,2018:09:02:06:51:10:247,BUY,808690,0.39150129,JRF20180902-065032-081973,JRF20180902-064744-049509
400152813,2018:09:02:06:51:10:309,SELL,808666,0.081776,JRF20180902-065110-200591,JRF20180902-065110-800506
400152814,2018:09:02:06:51:10:356,BUY,808690,0.30849871,JRF20180902-065110-016657,JRF20180902-064744-049509
400152815,2018:09:02:06:51:10:356,BUY,808690,0.19150129,JRF20180902-065110-016657,JRF20180902-064957-049987
400152816,2018:09:02:06:51:10:528,BUY,808675,0.030888,JRF20180902-065110-151406,JRF20180902-065110-050303
400152817,2018:09:02:06:51:10:528,BUY,808690,0.969112,JRF20180902-065110-151406,JRF20180902-064957-049987
400152818,2018:09:02:06:51:10:747,SELL,808670,0.01,JRF20180902-065107-088124,JRF20180902-065110-361559
400152819,2018:09:02:06:51:10:747,SELL,808666,0.0676968,JRF20180902-065110-200591,JRF20180902-065110-361559
400152820,2018:09:02:06:51:10:778,BUY,808690,0.01,JRF20180902-065107-088214,JRF20180902-064957-049987
400152821,2018:09:02:06:51:10:887,BUY,808682,0.01,JRF20180902-065110-773851,JRF20180902-065110-453229
400152822,2018:09:02:06:51:10:887,BUY,808690,0.49,JRF20180902-065110-773851,JRF20180902-064957-049987
400152823,2018:09:02:06:51:10:981,BUY,808674,0.01,JRF20180902-065110-016660,JRF20180902-065110-151408
400152824,2018:09:02:06:51:11:106,SELL,808673,0.02,JRF20180902-065110-050305,JRF20180902-065111-540930
400152825,2018:09:02:06:51:11:137,SELL,808668,0.26,JRF20180902-065111-151410,JRF20180902-065110-394700
400152826,2018:09:02:06:51:11:137,SELL,808666,0.30277,JRF20180902-065110-200591,JRF20180902-065110-394700
400152827,2018:09:02:06:51:11:231,BUY,808672,0.02,JRF20180902-065111-640148,JRF20180902-065111-540930
400152828,2018:09:02:06:51:11:340,SELL,808663,0.02,JRF20180902-065110-800508,JRF20180902-065111-227740
400152829,2018:09:02:06:51:11:418,BUY,808672,0.02,JRF20180902-065111-050309,JRF20180902-065111-540930
400152830,2018:09:02:06:51:11:543,BUY,808671,0.02,JRF20180902-065111-453233,JRF20180902-065111-050310
400152831,2018:09:02:06:51:11:700,SELL,808668,0.01,JRF20180902-065111-361560,JRF20180902-065111-800515
400152832,2018:09:02:06:51:11:700,SELL,808667,0.0917438,JRF20180902-065111-800513,JRF20180902-065111-800515
400152833,2018:09:02:06:51:11:778,BUY,808671,0.28277,JRF20180902-065111-966888,JRF20180902-065111-050310
400152834,2018:09:02:06:51:11:778,BUY,808672,0.04,JRF20180902-065111-966888,JRF20180902-065111-540930
400152835,2018:09:02:06:51:11:778,BUY,808674,0.071776,JRF20180902-065111-966888,JRF20180902-065110-151408
400152836,2018:09:02:06:51:11:778,BUY,808681,0.0676968,JRF20180902-065111-966888,JRF20180902-065111-200594
400152837,2018:09:02:06:51:11:778,BUY,808685,0.01,JRF20180902-065111-966888,JRF20180902-065107-088139
400152838,2018:09:02:06:51:11:778,BUY,808690,0.33938671,JRF20180902-065111-966888,JRF20180902-064957-049987
400152839,2018:09:02:06:51:11:778,BUY,808693,4,JRF20180902-065111-966888,JRF20180902-064313-109486
400152840,2018:09:02:06:51:11:778,BUY,808693,0.064,JRF20180902-065111-966888,JRF20180902-064640-029804
400152841,2018:09:02:06:51:11:778,BUY,808693,0.01,JRF20180902-065111-966888,JRF20180902-065051-085591
400152842,2018:09:02:06:51:11:778,BUY,808694,0.05,JRF20180902-065111-966888,JRF20180902-065105-966859
400152843,2018:09:02:06:51:11:778,BUY,808695,0.45,JRF20180902-065111-966888,JRF20180902-065109-453224
400152844,2018:09:02:06:51:11:778,BUY,808695,0.3,JRF20180902-065111-966888,JRF20180902-065109-016651
400152845,2018:09:02:06:51:11:778,BUY,808698,0.012,JRF20180902-065111-966888,JRF20180902-065103-087398
400152846,2018:09:02:06:51:11:778,BUY,808699,0.019,JRF20180902-065111-966888,JRF20180902-064759-047229
400152847,2018:09:02:06:51:11:778,BUY,808699,0.01,JRF20180902-065111-966888,JRF20180902-064917-065114
400152848,2018:09:02:06:51:11:778,BUY,808699,0.27337049,JRF20180902-065111-966888,JRF20180902-065035-043823
400152849,2018:09:02:06:51:12:028,SELL,808667,0.0082562,JRF20180902-065111-800513,JRF20180902-065111-083603
400152850,2018:09:02:06:51:12:028,SELL,808660,0.01,JRF20180902-065111-227738,JRF20180902-065111-083603
400152851,2018:09:02:06:51:12:106,BUY,808660,0.0017438,JRF20180902-065103-087402,JRF20180902-065111-083603
400152852,2018:09:02:06:51:12:122,BUY,808668,0.01,JRF20180902-065112-111629,JRF20180902-065111-151414
400152853,2018:09:02:06:51:12:340,BUY,808668,0.01,JRF20180902-065112-453236,JRF20180902-065111-151414
400152854,2018:09:02:06:51:12:340,SELL,808664,0.0102562,JRF20180902-065103-087402,JRF20180902-065112-697486
400152855,2018:09:02:06:51:12:403,SELL,808651,0.01,JRF20180902-065019-078908,JRF20180902-065112-090054
400152856,2018:09:02:06:51:12:481,BUY,808660,0.02,JRF20180902-065112-966890,JRF20180902-065112-697486
400152857,2018:09:02:06:51:12:512,BUY,808660,0.0497438,JRF20180902-065112-151420,JRF20180902-065112-697486
400152858,2018:09:02:06:51:12:512,BUY,808670,0.01,JRF20180902-065112-151420,JRF20180902-065111-111627
400152859,2018:09:02:06:51:12:512,BUY,808670,0.0402562,JRF20180902-065112-151420,JRF20180902-065111-227748
400152860,2018:09:02:06:51:12:543,BUY,808670,0.3,JRF20180902-065112-540932,JRF20180902-065111-227748
400152861,2018:09:02:06:51:12:762,SELL,808626,0.03,JRF20180902-065110-406848,JRF20180902-065112-050314
400152862,2018:09:02:06:51:12:762,SELL,808626,0.03,JRF20180902-065110-043992,JRF20180902-065112-050314
400152863,2018:09:02:06:51:12:762,SELL,808625,0.0378208,JRF20180902-065111-453232,JRF20180902-065112-050314
400152864,2018:09:02:06:51:12:856,BUY,808670,0.1,JRF20180902-065112-453241,JRF20180902-065111-227748
400152865,2018:09:02:06:51:12:918,BUY,808670,0.01,JRF20180902-065112-090132,JRF20180902-065111-227748
400152866,2018:09:02:06:51:12:981,SELL,808627,0.01,JRF20180902-065112-966891,JRF20180902-065112-912425
400152867,2018:09:02:06:51:13:043,BUY,808667,0.01,JRF20180902-065112-966893,JRF20180902-065112-361565
400152868,2018:09:02:06:51:13:121,BUY,808667,0.01,JRF20180902-065113-200601,JRF20180902-065112-361565
400152869,2018:09:02:06:51:13:121,BUY,808669,0.02932286,JRF20180902-065113-200601,JRF20180902-065112-361564
400152870,2018:09:02:06:51:13:262,BUY,808669,0.02,JRF20180902-065113-044002,JRF20180902-065112-361564
400152871,2018:09:02:06:51:13:715,SELL,808667,0.086182,JRF20180902-065113-016675,JRF20180902-065113-361567
400152872,2018:09:02:06:51:13:871,BUY,808669,0.03456201,JRF20180902-065113-151428,JRF20180902-065113-406869
